ISIN,Instrument Name,Industry,Security Code,Security Id,Status,Group,Face Value,Instrument
INE975F07FB8,Kotak Mahindra Investments Ltd,,954186,873KMIL18,Delisted,F,1000000,Debentures and Bonds
INE804I07X23,ECL Finance Ltd,,954187,ECLG6F601A,Delisted,F,100000,Debentures and Bonds
INE804I07X31,ECL Finance Ltd,,954188,ECLG6F601B,Delisted,F,100000,Debentures and Bonds
INE804I07X15,ECL Finance Ltd,,954189,ECLE8F602A,Delisted,F,100000,Debentures and Bonds
INE804I07X56,ECL Finance Ltd,,954190,ECLE8F602B,Delisted,F,100000,Debentures and Bonds
INE804I07X64,ECL Finance Ltd,,954191,ECLE8F602C,Delisted,F,100000,Debentures and Bonds
INE001A07PD9,Housing Development Finance CorpLt,,954192,846HDFCL19,Suspended,F,10000000,Debentures and Bonds
INE953L08121,Jana Small Finance Bank Ltd,,954193,0JSFBL19,Active,F,1000000,Debentures and Bonds
INE774D07OX6,Mahindra & Mahindra Financial Services Ltd,,954194,85129MMFS17,Delisted,F,1000000,Debentures and Bonds
INE916DA7LD5,Kotak Mahindra Prime Ltd,,954195,845KMPL17,Suspended,F,1000000,Debentures and Bonds
INE916DA7LE3,Kotak Mahindra Prime Ltd,,954196,865KMPL18A,Delisted,F,1000000,Debentures and Bonds
INE916DA7LF0,Kotak Mahindra Prime Ltd,,954197,0KMPL19R,Active,F,1000000,Debentures and Bonds
INE916DA7LG8,Kotak Mahindra Prime Ltd,,954198,865KMPL19,Active,F,1000000,Debentures and Bonds
INE916DA7LH6,Kotak Mahindra Prime Ltd,,954199,0KMPL19S,Active,F,1000000,Debentures and Bonds
INE658R08081,Aspire Home Finance Corporation Ltd,,954200,11AHFCL20,Active,F,1000000,Debentures and Bonds
INE146O07227,Hinduja Leyland Finance Ltd,,954201,1025HLFL19D,Active,F,1000000,Debentures and Bonds
INE949L07477,AU Small Finance Bank Ltd,,954202,1005ASF19,Active,F,1000000,Debentures and Bonds
INE949L07485,AU Small Finance Bank Ltd,,954203,1005ASF20A,Active,F,1000000,Debentures and Bonds
INE523H07395,JM FINANCIAL PRODUCTS Ltd,,954204,930JMFPL19,Active,F,1000000,Debentures and Bonds
INE502K07088,TALWALKARS BETTER VALUE FITNESS Ltd,,954205,985TBVFL21,Active,F,1000000,Debentures and Bonds
INE001A07PE7,Housing Development Finance CorpLt,,954206,849HDFC20A,Active,F,10000000,Debentures and Bonds
INE515Q07186,Annapurna Finance Pvt. Ltd,,954207,13AFPL21,Active,F,1000000,Debentures and Bonds
INE691I07DD6,L&T Infrastructure Finance Company Ltd,,954208,87LTIFC19,Active,F,2500000,Debentures and Bonds
INE691I07DE4,L&T Infrastructure Finance Company Ltd,,954209,86969LTIF19,Active,F,2500000,Debentures and Bonds
INE804I07X72,ECL Finance Ltd,,954210,ECLF8F603A,Delisted,F,100000,Debentures and Bonds
INE804I07X80,ECL Finance Ltd,,954211,ECLE9F602A,Active,F,100000,Debentures and Bonds
INE804I07X98,ECL Finance Ltd,,954212,ECLE9F602C,Active,F,100000,Debentures and Bonds
INE804I07Y06,ECL Finance Ltd,,954213,ECLE9F602D,Delisted,F,100000,Debentures and Bonds
INE349A08026,NRB Bearings Ltd,,954214,949NRB20,Active,F,1000000,Debentures and Bonds
INE148I07EY1,INDIABULLS HOUSING FINANCE Ltd,,954215,9IBHFL18A,Delisted,F,1000000,Debentures and Bonds
INE523H07403,JM FINANCIAL PRODUCTS Ltd,,954216,0JMFPL17A,Delisted,F,1000000,Debentures and Bonds
INE248U07210,IIFL Wealth Finance Ltd,,954217,1602IIFLW18,Delisted,F,100000,Debentures and Bonds
INE248U07186,IIFL Wealth Finance Ltd,,954218,107IIFLW17,Delisted,F,100000,Debentures and Bonds
INE248U07202,IIFL Wealth Finance Ltd,,954219,323IIFLW19,Active,F,100000,Debentures and Bonds
INE248U07194,IIFL Wealth Finance Ltd,,954220,1424IIFL17A,Delisted,F,100000,Debentures and Bonds
INE721A07KJ0,Shriram Transport Finance Co Ltd,,954221,0STFCL21,Active,F,1000000,Debentures and Bonds
INE721A07KI2,Shriram Transport Finance Co Ltd,,954222,905STFCL23A,Active,F,1000000,Debentures and Bonds
INE008V07018,Edward Food Research and Analysis Centre Ltd,,954223,18EFRACL21,Active,F,10000,Debentures and Bonds
INE509M07139,Sonata Finance Pvt Ltd,,954224,14SFPL22,Active,F,1000000,Debentures and Bonds
INE121H07BA6,IL&FS Financial Services Ltd,,954225,875ILFSL21,Active,F,1000,Debentures and Bonds
INE235P07431,L&T Infra Debt Fund Ltd,,954226,88LTIDF26,Active,F,2500000,Debentures and Bonds
INE721A07KH4,Shriram Transport Finance Co Ltd,,954227,885STFCL19,Active,F,1000000,Debentures and Bonds
INE015L07097,Edelweiss Asset Reconstruction Company Ltd,,954228,EARCA1F601A,Active,F,100000,Debentures and Bonds
INE015L07105,Edelweiss Asset Reconstruction Company Ltd,,954229,EARCA1F601B,Delisted,F,100000,Debentures and Bonds
INE015L07121,Edelweiss Asset Reconstruction Company Ltd,,954230,10EARCL21,Active,F,1000000,Debentures and Bonds
INE001A07PF4,Housing Development Finance CorpLt,,954231,846HDFCL26,Suspended,F,10000000,Debentures and Bonds
INE235P07456,L&T Infra Debt Fund Ltd,,954232,88LTIDFL26,Active,F,2500000,Debentures and Bonds
INE504L07165,Reliance Financial Ltd,,954233,RFL13JUN16,Delisted,F,100000,Debentures and Bonds
INE504L07157,Reliance Financial Ltd,,954234,RFL13JUN16A,Suspended,F,100000,Debentures and Bonds
INE084A08086,Bank of India,,954235,1150BOIPER,Suspended,F,1000000,Debentures and Bonds
INE084A08078,Bank of India,,954236,1150BOIPERA,Suspended,F,1000000,Debentures and Bonds
INE523H07411,JM FINANCIAL PRODUCTS Ltd,,954237,0JMFPL19D,Active,F,1000000,Debentures and Bonds
INE523H07429,JM FINANCIAL PRODUCTS Ltd,,954238,0JMFPL19E,Active,F,1000000,Debentures and Bonds
INE523H07437,JM FINANCIAL PRODUCTS Ltd,,954239,0JMFPL19F,Active,F,1000000,Debentures and Bonds
INE172V07012,Home Credit India Finance Pvt Ltd,,954240,1290HCIFP19,Active,F,1000000,Debentures and Bonds
INE121H07BC2,IL&FS Financial Services Ltd,,954241,875ILFSL19B,Active,F,1000,Debentures and Bonds
INE121H07BD0,IL&FS Financial Services Ltd,,954242,875ILFSL21A,Active,F,1000,Debentures and Bonds
INE121H07BE8,IL&FS Financial Services Ltd,,954243,875ILFSL23,Active,F,1000,Debentures and Bonds
INE804I07Y30,ECL Finance Ltd,,954244,ECLE9F603A,Active,F,100000,Debentures and Bonds
INE804I07Y48,ECL Finance Ltd,,954245,ECLE9F603B,Delisted,F,100000,Debentures and Bonds
INE568Q07052,Incline Realty Pvt Ltd,,954246,925IRPL19,Active,F,10000000,Debentures and Bonds
INE804I07Y55,ECL Finance Ltd,,954247,ECLE9F603C,Delisted,F,100000,Debentures and Bonds
INE148I07EZ8,INDIABULLS HOUSING FINANCE Ltd,,954248,9IHFL19,Active,F,1000000,Debentures and Bonds
INE568Q07060,Incline Realty Pvt Ltd,,954249,925IRPL20,Active,F,10000000,Debentures and Bonds
INE774D07OY4,Mahindra & Mahindra Financial Services Ltd,,954250,0MMFSL17A,Delisted,F,1000000,Debentures and Bonds
INE248U07228,IIFL Wealth Finance Ltd,,954251,1088IIFLW17,Delisted,F,100000,Debentures and Bonds
INE568Q07078,Incline Realty Pvt Ltd,,954252,925IRPL21,Active,F,10000000,Debentures and Bonds
INE248U07236,IIFL Wealth Finance Ltd,,954253,3803IIFLW19,Active,F,100000,Debentures and Bonds
INE015L07139,Edelweiss Asset Reconstruction Company Ltd,,954254,EARCJ8F601A,Delisted,F,100000,Debentures and Bonds
INE001A07PG2,Housing Development Finance CorpLt,,954255,850HDFCL19,Active,F,10000000,Debentures and Bonds
INE432R07133,Shriram Housing Finance Ltd,,954256,950SHFL18,Delisted,F,1000000,Debentures and Bonds
INE916DA7LM6,Kotak Mahindra Prime Ltd,,954257,86KMPL18A,Delisted,F,1000000,Debentures and Bonds
INE069I07298,Indiabulls Real Estate Ltd,,954258,10IREL22,Active,F,1000000,Debentures and Bonds
INE916DA7LI4,Kotak Mahindra Prime Ltd,,954259,0KMPL18X,Delisted,F,1000000,Debentures and Bonds
INE916DA7LJ2,Kotak Mahindra Prime Ltd,,954260,865KMPL18B,Delisted,F,1000000,Debentures and Bonds
INE916DA7LK0,Kotak Mahindra Prime Ltd,,954261,8645KMPL19,Active,F,1000000,Debentures and Bonds
INE916DA7LL8,Kotak Mahindra Prime Ltd,,954262,865KMPL19A,Active,F,1000000,Debentures and Bonds
INE967Q08021,Shubham Housing Development Finance Company,,954263,1230SHDFC23,Active,F,1000000,Debentures and Bonds
INE457A08035,Bank of maharashtra,,954264,920BOM26,Active,F,1000000,Debentures and Bonds
INE121H07BF5,IL&FS Financial Services Ltd,,954265,878ILFSL21,Active,F,1000,Debentures and Bonds
INE121H07BG3,IL&FS Financial Services Ltd,,954266,880ILFSL23,Active,F,1000,Debentures and Bonds
INE850M07095,Northern Arc Capital Ltd,,954267,109NAC19,Active,F,1000000,Debentures and Bonds
INE015L07154,EARCL-NIFTY-F8F606A-21-09-18-P,,954268,EARCF8F606A,Delisted,F,100000,Debentures and Bonds
INE015L07162,EARCL-NIFTY-F8F606B-18-10-19-P,,954269,EARCF8F606B,Active,F,100000,Debentures and Bonds
INE248U07244,IIFL Wealth Finance Ltd,,954270,107IIFLW17A,Delisted,F,100000,Debentures and Bonds
INE248U07269,IIFL Wealth Finance Ltd,,954271,3228IIFLW19,Active,F,100000,Debentures and Bonds
INE248U07251,IIFL Wealth Finance Ltd,,954272,1418IIFL17,Delisted,F,100000,Debentures and Bonds
INE504L07173,Reliance Financial Ltd,,954273,RFL21JUN16,Active,F,100000,Debentures and Bonds
INE423A07195,Adani Enterprises Ltd,,954274,1020AEL19,Active,F,1000000,Debentures and Bonds
INE148I07FA8,INDIABULLS HOUSING FINANCE Ltd,,954275,9IHFL18,Delisted,F,1000000,Debentures and Bonds
INE774D07OZ1,Mahindra & Mahindra Financial Services Ltd,,954276,860MMFSL18,Delisted,F,1000000,Debentures and Bonds
INE814O07030,NeoGrowth Credit Pvt Ltd,,954277,13525NGCP19,Active,F,1000000,Debentures and Bonds
INE146O08092,Hinduja Leyland Finance Ltd,,954278,111HLFL22,Active,F,1000000,Debentures and Bonds
INE013A077A5,Reliance Capital Ltd,,954279,875RCL18A,Delisted,F,1000000,Debentures and Bonds
INE539K07031,HDFC Credila Financial Services Pvt. Ltd,,954280,9HDFCC19A,Active,F,1000000,Debentures and Bonds
INE013A078A3,Reliance Capital Ltd,,954281,875RCL19G,Active,F,1000000,Debentures and Bonds
INE013A079A1,Reliance Capital Ltd,,954282,875RCL21F,Active,F,1000000,Debentures and Bonds
INE836B08095,SATIN CREDITCARE NETWORK Ltd,,954283,1550SCNL22A,Active,F,1000000,Debentures and Bonds
INE658R08099,Aspire Home Finance Corporation Ltd,,954284,11AHFCL19B,Active,F,1000000,Debentures and Bonds
INE896L07413,IndoStar Capital Finance Ltd,,954285,10ISCFL19C,Active,F,10000000,Debentures and Bonds
INE537P07208,India Infradebt Ltd,,954286,857IIL21,Active,F,1000000,Debentures and Bonds
INE537P07216,India Infradebt Ltd,,954287,857IIL26,Active,F,1000000,Debentures and Bonds
INE217K07828,Reliance Home Finance Ltd,,954288,881RHFL21,Active,F,500000,Debentures and Bonds
INE217K07836,Reliance Home Finance Ltd,,954289,881RHFL23K,Active,F,500000,Debentures and Bonds
INE053F07918,Indian Railway Finance Corporation,,954290,765IRFC19,Active,F,1000000,Debentures and Bonds
INE015L07295,Edelweiss Asset Reconstruction Company Ltd,,954291,1075EARCL19,Active,F,1000000,Debentures and Bonds
INE804I07Y71,ECL Finance Ltd,,954292,ECLF9F602A,Active,F,100000,Debentures and Bonds
INE110L07070,Reliance Jio Infocomm Ltd,,954293,832RJIL21,Active,F,1000000,Debentures and Bonds
INE804I07Y89,ECL Finance Ltd,,954294,ECLF9F602B,Delisted,F,100000,Debentures and Bonds
INE121H07BH1,IL&FS Financial Services Ltd,,954295,0ILFSFS18,Delisted,F,1000,Debentures and Bonds
INE804I07Y97,ECL-NIFTY-F9F602C -24-12-18-PV,,954296,ECLF9F602C,Delisted,F,100000,Debentures and Bonds
INE121H07BI9,IL&FS Financial Services Ltd,,954297,878ILFSFS21,Active,F,1000,Debentures and Bonds
INE347T07030,Saisrushti Builders Pvt Ltd,,954298,1925SBPL22,Active,F,1000000,Debentures and Bonds
INE015L07188,EARCL-NIFTY-B1F601C-17-6-26-PV,,954299,EARCB1F601C,Active,F,100000,Debentures and Bonds
INE975F07FE2,Kotak Mahindra Investments Ltd,,954300,0KMIL21,Active,F,1000000,Debentures and Bonds
INE015L07170,EARCL-NIFTY-B1F601A-23-6-21-PV,,954301,EARCB1F601A,Active,F,100000,Debentures and Bonds
INE975F07FD4,Kotak Mahindra Investments Ltd,,954302,86268KMIL17,Delisted,F,1000000,Debentures and Bonds
INE015L07196,EARCL-NIFTY-F9F603A -25-10-19-,,954303,EARCF9F603A,Active,F,100000,Debentures and Bonds
INE013A071B6,Reliance Capital Ltd,,954304,RCL27JUN16,Active,F,100000,Debentures and Bonds
INE013A072B4,Reliance Capital Ltd,,954305,RCL27JUN16A,Delisted,F,100000,Debentures and Bonds
INE013A073B2,Reliance Capital Ltd,,954306,RCL27JUN16K,Active,F,100000,Debentures and Bonds
INE511C08951,Magma Fincorp  Ltd,,954307,1210MFLB,Active,F,500000,Debentures and Bonds
INE217K07844,Reliance Home Finance Ltd,,954308,RHFL28JUN16,Delisted,F,500000,Debentures and Bonds
INE691I07DF1,L&T Infrastructure Finance Company Ltd,,954309,86639LTIF17,Delisted,F,2500000,Debentures and Bonds
INE148I08215,INDIABULLS HOUSING FINANCE Ltd,,954310,930IHFL26,Active,F,100000,Debentures and Bonds
INE148I07FG5,INDIABULLS HOUSING FINANCE Ltd,,954311,9IHFL26A,Active,F,1000000,Debentures and Bonds
INE148I07FF7,INDIABULLS HOUSING FINANCE Ltd,,954312,9IHFL19A,Active,F,1000000,Debentures and Bonds
INE148I07FE0,INDIABULLS HOUSING FINANCE Ltd,,954313,9IHFL19B,Active,F,1000000,Debentures and Bonds
INE148I07FC4,INDIABULLS HOUSING FINANCE Ltd,,954314,9IHFL18A,Delisted,F,1000000,Debentures and Bonds
INE139R07126,Fusion Microfinance Pvt Ltd,,954315,1322FMPL19,Active,F,1000000,Debentures and Bonds
INE148I07FB6,INDIABULLS HOUSING FINANCE Ltd,,954316,9IHFL18B,Delisted,F,1000000,Debentures and Bonds
INE148I07FD2,INDIABULLS HOUSING FINANCE Ltd,,954317,9IHFL19C,Active,F,1000000,Debentures and Bonds
INE296A07LG7,Bajaj Finance Ltd,,954318,865BFL26,Active,F,1000000,Debentures and Bonds
INE296A07LH5,Bajaj Finance Ltd,,954319,0BFL19A3,Active,F,1000000,Debentures and Bonds
INE296A07LI3,Bajaj Finance Ltd,,954320,0BFL19A4,Active,F,1000000,Debentures and Bonds
INE296A07LJ1,Bajaj Finance Ltd,,954321,0BFL21,Active,F,1000000,Debentures and Bonds
INE296A07LK9,Bajaj Finance Ltd,,954322,860BFL19,Active,F,1000000,Debentures and Bonds
INE931S07140,Adani Transmission Ltd,,954323,970ATL18,Delisted,F,1000000,Debentures and Bonds
INE931S07157,Adani Transmission Ltd,,954324,1025ATL21,Active,F,1000000,Debentures and Bonds
INE013A075B7,Reliance Capital Ltd,,954325,RCL30JUN16,Delisted,F,100000,Debentures and Bonds
INE623B07354,Future Enterprises Ltd,,954326,1025FEL21C,Active,F,1000000,Debentures and Bonds
INE013A076B5,Reliance Capital Ltd,,954327,RCL30JUN16A,Suspended,F,100000,Debentures and Bonds
INE623B07339,Future Enterprises Ltd,,954328,1025FEL21D,Active,F,1000000,Debentures and Bonds
INE013A077B3,Reliance Capital Ltd,,954329,RCL30JUN16B,Active,F,100000,Debentures and Bonds
INE623B07347,Future Enterprises Ltd,,954330,1025FEL22,Active,F,1000000,Debentures and Bonds
INE502K07096,TALWALKARS BETTER VALUE FITNESS Ltd,,954331,985TBVFL21A,Active,F,1000000,Debentures and Bonds
INE432R07141,Shriram Housing Finance Ltd,,954332,950SHFL21,Active,F,1000000,Debentures and Bonds
INE537P07224,India Infradebt Ltd,,954333,857IIL21A,Active,F,1000000,Debentures and Bonds
INE623B07388,Future Enterprises Ltd,,954334,1025FEL21E,Active,F,1000000,Debentures and Bonds
INE623B07396,Future Enterprises Ltd,,954335,1025FEL22A,Active,F,1000000,Debentures and Bonds
INE504L07199,Reliance Financial Ltd,,954336,RFL30JUN16,Delisted,F,100000,Debentures and Bonds
INE774D07PA1,Mahindra & Mahindra Financial Services Ltd,,954337,860MMFSL18A,Delisted,F,1000000,Debentures and Bonds
INE504L07207,Reliance Financial Ltd,,954338,RFL30JUN16A,Active,F,100000,Debentures and Bonds
INE504L07215,Reliance Financial Ltd,,954339,RFL30JUN16C,Active,F,100000,Debentures and Bonds
INE623B07362,Future Enterprises Ltd,,954340,1025FEL21F,Active,F,1000000,Debentures and Bonds
INE504L07223,Reliance Financial Ltd,,954341,RFL30JUN16D,Suspended,F,100000,Debentures and Bonds
INE179P08017,Pudhuaaru Financial Services Pvt Ltd,,954342,1580PFSPL22,Active,F,1,Debentures and Bonds
INE623B07370,Future Enterprises Ltd,,954343,1025FEL22F,Active,F,1000000,Debentures and Bonds
INE804I07Z70,ECL Finance Ltd,,954344,ECLF8F604A,Delisted,F,100000,Debentures and Bonds
INE804I07Z88,ECL Finance Ltd,,954345,ECLF8F604E,Delisted,F,100000,Debentures and Bonds
INE804I07Z96,ECL Finance Ltd,,954346,ECLB8F602A,Delisted,F,100000,Debentures and Bonds
INE804I070A5,ECL Finance Ltd,,954347,ECLB8F602B,Delisted,F,100000,Debentures and Bonds
INE804I07Z54,ECL Finance Ltd,,954348,ECLF8F605A,Delisted,F,100000,Debentures and Bonds
INE804I07Z62,ECL Finance Ltd,,954349,ECLF8F605C,Active,F,100000,Debentures and Bonds
INE516Q08018,Asirvad Microfinance Ltd,,954350,1280AML16,Delisted,F,100000,Debentures and Bonds
INE516Q08026,Asirvad Microfinance Ltd,,954351,1280AML17,Delisted,F,100000,Debentures and Bonds
INE516Q08034,Asirvad Microfinance Ltd,,954352,1280AML17A,Delisted,F,100000,Debentures and Bonds
INE516Q08042,Asirvad Microfinance Ltd,,954353,1280AML17B,Delisted,F,100000,Debentures and Bonds
INE516Q08059,Asirvad Microfinance Ltd,,954354,1280AML17C,Delisted,F,100000,Debentures and Bonds
INE516Q08067,Asirvad Microfinance Ltd,,954355,1280AML18,Suspended,F,100000,Debentures and Bonds
INE516Q08075,Asirvad Microfinance Ltd,,954356,1280AML18A,Suspended,F,100000,Debentures and Bonds
INE516Q08083,Asirvad Microfinance Ltd,,954357,1280AML18B,Delisted,F,100000,Debentures and Bonds
INE516Q08091,Asirvad Microfinance Ltd,,954358,1280AML18C,Suspended,F,100000,Debentures and Bonds
INE516Q08109,Asirvad Microfinance Ltd,,954359,1280AML19,Delisted,F,100000,Debentures and Bonds
INE516Q08117,Asirvad Microfinance Ltd,,954360,1280AML19A,Active,F,100000,Debentures and Bonds
INE516Q08125,Asirvad Microfinance Ltd,,954361,1280AML19B,Active,F,100000,Debentures and Bonds
INE015L07204,Edelweiss Asset Reconstruction Company Ltd,,954362,EARCF6F601A,Active,F,100000,Debentures and Bonds
INE614G08061,Reliance Power Ltd,,954363,102RPL17,Delisted,F,1000000,Debentures and Bonds
INE015L07212,Edelweiss Asset Reconstruction Company Ltd,,954364,EARCF6F602A,Active,F,100000,Debentures and Bonds
INE721A07KK8,Shriram Transport Finance Co Ltd,,954365,905STFCL21A,Active,F,1000000,Debentures and Bonds
INE953L08154,Jana Small Finance Bank Ltd,,954366,1240JSFBL19,Active,F,1000000,Debentures and Bonds
INE522D07933,Manappuram Finance Ltd,,954367,980MFL19,Active,F,1000000,Debentures and Bonds
INE248U07277,IIFL Wealth Finance Ltd,,954368,1070IIFL17,Delisted,F,100000,Debentures and Bonds
INE248U07285,IIFL Wealth Finance Ltd,,954369,1418IIFL17A,Delisted,F,100000,Debentures and Bonds
INE248U07293,IIFL Wealth Finance Ltd,,954370,3228IFL19,Active,F,100000,Debentures and Bonds
INE248U07301,IIFL Wealth Finance Ltd,,954371,50IIFL19,Active,F,100000,Debentures and Bonds
INE248U07319,IIFL Wealth Finance Ltd,,954372,50IIFL19A,Active,F,100000,Debentures and Bonds
INE975F07FF9,Kotak Mahindra Investments Ltd,,954373,0KMIL17A1,Delisted,F,1000000,Debentures and Bonds
INE721A07KL6,Shriram Transport Finance Co Ltd,,954374,830STFCL21,Active,F,1000000,Debentures and Bonds
INE742F07361,Adani Ports and Special Economic Zone Ltd,,954375,935APSEZ26F,Active,F,1000000,Debentures and Bonds
INE756I07969,HDB FINANCIAL SERVICES Ltd,,954376,858HDBFS19,Suspended,F,1000000,Debentures and Bonds
INE015L07220,Edelweiss Asset Reconstruction Company Ltd,,954377,EARCI8F601A,Delisted,F,100000,Debentures and Bonds
INE015L07261,EARCL-NIFTY-F6G601A-26-06-26-P,,954378,EARCF6G601A,Active,F,100000,Debentures and Bonds
INE015L07238,EARCL-NIFTY-I8F601B-31-10-19-P,,954379,EARCI8F601B,Active,F,100000,Debentures and Bonds
INE069I07306,Indiabulls Real Estate Ltd,,954380,10IREL22A,Active,F,1000000,Debentures and Bonds
INE015L07246,Edelweiss Asset Reconstruction Company Ltd,,954381,EARCI8F601C,Active,F,100000,Debentures and Bonds
INE015L07253,EARCL-NIFTY-I8F601D-25-6-26-PV,,954382,EARCI8F601D,Active,F,100000,Debentures and Bonds
INE804I079A6,ECL Finance Ltd,,954383,ECLF9G603B,Delisted,F,100000,Debentures and Bonds
INE918K07EY3,Edelweiss Finvest Pvt. Ltd,,954384,EFPLF9F601A,Active,F,100000,Debentures and Bonds
INE918K07EZ0,Edelweiss Finvest Pvt. Ltd,,954385,EFPLF9F601B,Delisted,F,100000,Debentures and Bonds
INE918K07FA0,Edelweiss Finvest Pvt. Ltd,,954386,EFPLF9F601C,Delisted,F,100000,Debentures and Bonds
INE013A078B1,Reliance Capital Ltd,,954387,RCL08JUL16,Delisted,F,100000,Debentures and Bonds
INE015L07345,Edelweiss Asset Reconstruction Company Ltd,,954388,1075EARC19A,Active,F,1000000,Debentures and Bonds
INE721A07KM4,Shriram Transport Finance Co Ltd,,954389,9STFCL19,Active,F,1000000,Debentures and Bonds
